"X1","Replicate.Name","Compound.Name","Retention.Time","Notes","Area","Area.BlkSub","Height","IR","S.N","BlkRatio","rawArea"
2271,"170720_Poo_TruePoo_Full3","Guanine",8.76,"Bad IR",475721,475488,51340,4.411563963,Inf,0.000489783,475721
2272,"170720_Poo_TruePoo_Half1","Guanine",8.74,NA,163342,163109,17902,6.719957214,176.4479055,0.001426455,163342
2273,"170720_Poo_TruePoo_Half2","Guanine",8.705,NA,125844,125611,10327,9.734220297,Inf,0.001851499,125844
2274,"170720_Poo_TruePoo_Half3","Guanine",8.705,"Bad IR",178970,178737,13982,24.69232892,108.6187613,0.001301894,178970
2305,"170720_Poo_TruePoo_Full1","Adenosine",5.255,"Bad IR",72491,72009,11431,366.1161616,Inf,0.006649101,72491
2306,"170720_Poo_TruePoo_Full2","Adenosine",5.33,"Bad IR",81568,81086,10297,16.7147541,Inf,0.00590918,81568
2307,"170720_Poo_TruePoo_Full3","Adenosine",5.33,"Bad IR",82393,81911,9045,21.42860858,Inf,0.005850012,82393
2308,"170720_Poo_TruePoo_Half1","Adenosine",5.6,"Bad IR",33855,33373,3710,36.67930661,Inf,0.014237188,33855
2309,"170720_Poo_TruePoo_Half2","Adenosine",5.35,"Bad IR",52318,51836,7340,28.32593395,Inf,0.00921289,52318
2310,"170720_Poo_TruePoo_Half3","Adenosine",5.43,"Bad IR",46246,45764,8051,308.3066667,Inf,0.010422523,46246
2341,"170720_Poo_TruePoo_Full1","Cytidine",8.555,NA,443965,443965,59988,4.036522498,Inf,0,443965
2342,"170720_Poo_TruePoo_Full2","Cytidine",8.56,NA,378136,378136,35898,2.960803044,Inf,0,378136
2343,"170720_Poo_TruePoo_Full3","Cytidine",8.575,NA,408581,408581,39837,3.298519392,Inf,0,408581
2344,"170720_Poo_TruePoo_Half1","Cytidine",8.495,NA,142412,142412,16438,3.045529394,Inf,0,142412
2345,"170720_Poo_TruePoo_Half2","Cytidine",8.57,"Bad IR",247406,247406,19067,13.07919222,Inf,0,247406
2346,"170720_Poo_TruePoo_Half3","Cytidine",8.555,"Bad IR",266833,266833,38993,13.78340823,Inf,0,266833
2377,"170720_Poo_TruePoo_Full1","Guanosine",9.44,NA,22001228,22001228,1632442,3.618493879,77.99521256,0,22001228
