"","Replicate.Name","Compound.Name","Retention.Time","Notes","Area","Area.BlkSub","Height","IR","Run.Cmpd","runDate","type","SampID","replicate","inj.vol.Norm.Area","13C Acetyl CoA.Norm.Area","13C-Isethionic Acid.Norm.Area","13C-Sulfoacetic Acid.Norm.Area","13C-Sulfolactic Acid.Norm.Area","d3-Cysteic Acid.Norm.Area","d4 Succinic Acid.Norm.Area","d4 Taurine.Norm.Area","D-Methionine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Histidine.Norm.Area","Heavy Isoleucine.Norm.Area","Heavy Proline.Norm.Area","Heavy Valine.Norm.Area","15N GMP.Norm.Area","15N AMP.Norm.Area","PooModel.IS","SmpModel.IS","PooPlusModel.IS","PooModel","SmpModel","PooPlusModel"
"426","170712_Smp_spikeafter1_c","Salicylic Acid",2.355,NA,44515380,44505338,8160201,56.17330734,"170712_Smp_spikeafter1_c Salicylic Acid","170712","Smp","spikeafter1","c",44515380,17571788.4472904,42490713.1570527,28985045.7843595,28896265.6425308,28396707.7076856,37352349.0838968,40033275.5938858,36664961.7998454,35852449.1757574,25816087.7179377,22363749.7399026,33861785.2846454,37625424.5681659,31474187.7199881,31156615.6986183,"15N GMP.Norm.Area","13C-Isethionic Acid.Norm.Area","15N GMP.Norm.Area",31474187.7199881,42490713.1570527,31474187.7199881
"427","170712_Smp_spikeafter2_a","Salicylic Acid",2.42,NA,17057562,17047520,3177922,61.61968788,"170712_Smp_spikeafter2_a Salicylic Acid","170712","Smp","spikeafter2","a",17057562,12341310.042108,18194951.4394035,14526346.3533574,15064963.271782,12781999.9230598,15196016.4446669,14160379.2901955,13622881.3842467,13313592.2249407,14812057.3624346,13538374.7125329,12876605.8119945,14490366.4116684,12244875.6671648,13437466.3088215,"15N GMP.Norm.Area","13C-Isethionic Acid.Norm.Area","15N GMP.Norm.Area",12244875.6671648,18194951.4394035,12244875.6671648
"428","170712_Smp_spikeafter2_b","Salicylic Acid",2.395,NA,18047516,18037474,3556012,52.6827101,"170712_Smp_spikeafter2_b Salicylic Acid","170712","Smp","spikeafter2","b",18047516,10690829.7326056,17550080.9673279,16320599.8996293,12951364.2526785,13713440.2879695,18252762.3617854,18348850.4374462,14316439.3907413,14326163.1783049,12903240.5157743,14843379.1365161,13693759.4963203,14530790.6477961,13802147.5462478,13995432.0497999,"15N GMP.Norm.Area","13C-Isethionic Acid.Norm.Area","15N GMP.Norm.Area",13802147.5462478,17550080.9673279,13802147.5462478
"429","170712_Smp_spikeafter2_c","Salicylic Acid",2.355,NA,23610620,23600578,4251596,53.25251313,"170712_Smp_spikeafter2_c Salicylic Acid","170712","Smp","spikeafter2","c",23610620,13064153.8346003,18122519.5041573,13859384.2347202,15271161.0733341,13094140.3597511,17426620.3305626,18138119.6793271,18182558.5059234,18571065.3873909,14444273.4637695,19311672.8173706,18851406.8851469,17622110.4383438,17111229.5267784,15349824.1047361,"15N GMP.Norm.Area","13C-Isethionic Acid.Norm.Area","15N GMP.Norm.Area",17111229.5267784,18122519.5041573,17111229.5267784
"430","170712_Smp_spikeafter3_a","Salicylic Acid",2.42,NA,9372242,9362200,1566498,54.76487706,"170712_Smp_spikeafter3_a Salicylic Acid","170712","Smp","spikeafter3","a",9372242,10874147.4578341,7849632.05122825,7488154.63864928,8289789.63377465,9299235.56467398,7203806.65321653,7723108.76248429,7782843.48348269,7875429.26611535,8432765.09965487,10564314.7041726,7131960.0344136,7829549.58318125,7786484.77985872,7825108.67857272,"15N GMP.Norm.Area","13C-Isethionic Acid.Norm.Area","15N GMP.Norm.Area",7786484.77985872,7849632.05122825,7786484.77985872
"431","170712_Smp_spikeafter3_b","Salicylic Acid",2.37,NA,10408079,10398037,1949740,50.37743584,"170712_Smp_spikeafter3_b Salicylic Acid","170712","Smp","spikeafter3","b",10408079,7694332.33766618,9195670.29546785,7872687.77491451,8150977.87427713,8451745.3271878,8313757.4167201,8854251.26511081,7611135.68751257,7840961.68260906,7849622.95146512,11006183.7943244,7610484.22848798,8163491.77607932,9048791.17207371,8538545.00854741,"15N GMP.Norm.Area","13C-Isethionic Acid.Norm.Area","15N GMP.Norm.Area",9048791.17207371,9195670.29546785,9048791.17207371
"432","170712_Smp_spikeafter3_c","Salicylic Acid",2.34,NA,12958411,12948369,2281892,50.02320419,"170712_Smp_spikeafter3_c Salicylic Acid","170712","Smp","spikeafter3","c",12958411,10289430.7333935,7232870.40186689,6736516.0258699,9483848.7848375,7145619.20569179,8063499.70039741,10526394.6044224,9891305.26530448,9563611.80329862,8168810.08820705,15116693.5603396,9936398.10566732,8909934.9841731,8600118.66887172,8159769.26418479,"15N GMP.Norm.Area","13C-Isethionic Acid.Norm.Area","15N GMP.Norm.Area",8600118.66887172,7232870.40186689,8600118.66887172
"433","170712_Smp_spikebefore_1","Salicylic Acid",2.445,NA,50164868,50154826,8761927,60.2384182,"170712_Smp_spikebefore_1 Salicylic Acid","170712","Smp","spikebefore","1",50164868,97311995.2574754,42736564.8101254,60131925.3223729,53679756.8772833,53598576.5998164,44079918.9824209,38931003.6982959,54012803.6252361,55108786.3107676,93847354.800936,112236597.220309,55015362.2045314,62020797.885462,44151942.9894952,55209689.6551672,"15N GMP.Norm.Area","13C-Isethionic Acid.Norm.Area","15N GMP.Norm.Area",44151942.9894952,42736564.8101254,44151942.9894952
"434","170712_Smp_spikebefore_2","Salicylic Acid",2.435,NA,44664616,44654574,8110284,51.63055945,"170712_Smp_spikebefore_2 Salicylic Acid","170712","Smp","spikebefore","2",44664616,100313699.406488,43200106.5093786,214014779.544092,58391316.3916021,94682007.2884149,37504658.9693188,26851040.689044,52920504.1553561,47933968.7453417,82781499.7376864,125520311.957025,225045908.774999,80472088.6034611,85696142.5223663,47158169.8818089,"15N GMP.Norm.Area","13C-Isethionic Acid.Norm.Area","15N GMP.Norm.Area",85696142.5223663,43200106.5093786,85696142.5223663
"435","170712_Smp_spikebefore_3","Salicylic Acid",2.435,NA,49422464,49412422,8862633,55.06129079,"170712_Smp_spikebefore_3 Salicylic Acid","170712","Smp","spikebefore","3",49422464,50678145.3389904,41349506.8345346,49950446.7821768,57959401.7923752,52120454.3647405,47987008.3533326,56950911.933696,38945216.9176557,39120463.5642283,58454176.7088054,82444332.3026294,41297771.9441542,53881104.6264624,37303305.6339027,51150976.4408149,"15N GMP.Norm.Area","13C-Isethionic Acid.Norm.Area","15N GMP.Norm.Area",37303305.6339027,41349506.8345346,37303305.6339027
"436","170712_Smp_nospike_1","Trehalose",12.635,"Bad IR",401,49599,5432,2.987036263,"170712_Smp_nospike_1 Trehalose","170712","Smp","nospike","1",401,1050.74255695507,342.227177797286,523.767782762379,477.374409059449,488.384298147016,338.671643007473,319.808756089979,395.515338474183,457.97223737324,713.897493278398,863.204255065706,432.002974891323,326.354603238557,476.453346219372,444.906270169366,"15N AMP.Norm.Area","15N AMP.Norm.Area","15N AMP.Norm.Area",444.906270169366,444.906270169366,444.906270169366
"437","170712_Smp_nospike_2","Trehalose",12.605,"Bad IR",401,5900,1795,Inf,"170712_Smp_nospike_2 Trehalose","170712","Smp","nospike","2",401,1209.10194855177,351.165567743391,396.969836956479,382.440795172535,364.579346500215,343.883982552352,358.107062639087,353.077125886985,340.52081748481,513.717134102265,824.14348179743,339.495503195481,267.041145757733,369.47893995195,396.260051989031,"15N AMP.Norm.Area","15N AMP.Norm.Area","15N AMP.Norm.Area",396.260051989031,396.260051989031,396.260051989031
"438","170712_Smp_nospike_3","Trehalose",12.72,"Bad IR",401,4168,1753,9.305498982,"170712_Smp_nospike_3 Trehalose","170712","Smp","nospike","3",401,863.369090197831,289.46702105816,372.404761696,414.214308595399,430.940495230843,387.286386380523,297.19708671518,409.782551653504,424.971754431626,600.143855587132,959.238882052033,404.403583081779,294.968187754744,357.695500496586,450.385343706174,"15N AMP.Norm.Area","15N AMP.Norm.Area","15N AMP.Norm.Area",450.385343706174,450.385343706174,450.385343706174
"439","170712_Smp_spikeafter1_a","Trehalose",12.685,NA,755840,755439,68702,0.921843785,"170712_Smp_spikeafter1_a Trehalose","170712","Smp","spikeafter1","a",755840,486621.832167979,905324.907669798,723602.836295244,724052.484269336,901637.730916837,786016.322431958,894566.900805544,693140.315038724,627697.51449699,665309.00816037,391125.452363101,618394.421520409,709299.78654314,871005.5649045,739827.72599663,"15N AMP.Norm.Area","15N AMP.Norm.Area","15N AMP.Norm.Area",739827.72599663,739827.72599663,739827.72599663
"440","170712_Smp_spikeafter1_b","Trehalose",12.72,NA,978689,978288,104055,1.007463155,"170712_Smp_spikeafter1_b Trehalose","170712","Smp","spikeafter1","b",978689,546737.091196136,1239401.72729982,887448.657507352,698917.040269264,747364.6309966,838200.96977713,1681851.74611848,857950.43967324,870859.906693336,732346.916386367,502275.133625468,773728.048755227,949015.98279343,867119.132267024,864115.030443635,"15N AMP.Norm.Area","15N AMP.Norm.Area","15N AMP.Norm.Area",864115.030443635,864115.030443635,864115.030443635
"441","170712_Smp_spikeafter1_c","Trehalose",12.695,NA,1384114,1383713,121248,1.312286024,"170712_Smp_spikeafter1_c Trehalose","170712","Smp","spikeafter1","c",1384114,546358.548324938,1321161.15712504,901230.263804845,898469.828260388,882937.103808068,1161394.31585013,1244752.20059574,1140021.42487902,1114758.01932847,802698.043589107,695354.709035294,1052862.42816464,1169885.03525618,978625.00245676,968750.754931832,"15N AMP.Norm.Area","15N AMP.Norm.Area","15N AMP.Norm.Area",968750.754931832,968750.754931832,968750.754931832
"442","170712_Smp_spikeafter2_a","Trehalose",12.7,NA,322646,322245,28012,1.701315616,"170712_Smp_spikeafter2_a Trehalose","170712","Smp","spikeafter2","a",322646,233437.481853853,344159.868926039,274767.72738832,284955.736334851,241773.188171647,287434.624116037,267845.412871102,257678.570190844,251828.325584174,280171.988222001,256080.11552295,243562.670844566,274087.162119602,231613.413130672,254171.419964707,"15N AMP.Norm.Area","15N AMP.Norm.Area","15N AMP.Norm.Area",254171.419964707,254171.419964707,254171.419964707
"443","170712_Smp_spikeafter2_b","Trehalose",12.72,NA,539228,538827,58337,1.483029381,"170712_Smp_spikeafter2_b Trehalose","170712","Smp","spikeafter2","b",539228,319423.167989071,524365.517107744,487630.787676116,386963.959097935,409733.449168362,545360.399892195,548231.342400986,427750.000597903,428040.53024865,385526.106575551,443494.032365746,409145.421767839,434154.438728843,412383.865849909,418158.866480544,"15N AMP.Norm.Area","15N AMP.Norm.Area","15N AMP.Norm.Area",418158.866480544,418158.866480544,418158.866480544
"444","170712_Smp_spikeafter2_c","Trehalose",12.685,"Bad IR",703140,702739,80406,1.792156353,"170712_Smp_spikeafter2_c Trehalose","170712","Smp","spikeafter2","c",703140,389059.208409642,539700.709433007,412741.69974364,454785.354942146,389952.227114553,518976.368228864,540165.29304703,541488.710921397,553058.704790049,430160.09081146,575114.487667243,561407.461439904,524798.193932097,509583.819885244,457127.992445947,"15N AMP.Norm.Area","15N AMP.Norm.Area","15N AMP.Norm.Area",457127.992445947,457127.992445947,457127.992445947
"445","170712_Smp_spikeafter3_a","Trehalose",12.7,"Bad IR",345590,345189,59882,2.371749559,"170712_Smp_spikeafter3_a Trehalose","170712","Smp","spikeafter3","a",345590,400970.933097214,289445.614035998,276116.575049044,305675.888387878,342897.976684307,265631.589675672,284780.221981778,286982.867008426,290396.854890943,310947.934420571,389546.227958582,262982.333180577,288705.097505123,287117.135373945,288541.344560666,"15N AMP.Norm.Area","15N AMP.Norm.Area","15N AMP.Norm.Area",288541.344560666,288541.344560666,288541.344560666
"446","170712_Smp_spikeafter3_b","Trehalose",12.73,NA,305513,305112,33084,1.526763449,"170712_Smp_spikeafter3_b Trehalose","170712","Smp","spikeafter3","b",305513,225855.179949865,269924.62480149,231090.526904865,239259.300712843,248087.862337049,244037.44145816,259902.799234883,223413.071451421,230159.256721528,230413.494821759,323069.437650832,223393.948883175,239626.62687181,265613.216171183,250635.732222665,"15N AMP.Norm.Area","15N AMP.Norm.Area","15N AMP.Norm.Area",250635.732222665,250635.732222665,250635.732222665
"447","170712_Smp_spikeafter3_c","Trehalose",12.69,NA,414488,414087,40358,1.241071215,"170712_Smp_spikeafter3_c Trehalose","170712","Smp","spikeafter3","c",414488,329117.942456279,231350.741007443,215474.339757457,303350.581728711,228559.92245722,257919.266784972,336697.473694717,316383.493069137,305901.883273006,261287.727009181,483522.870237565,317825.833585756,284993.363130706,275083.572115694,260998.547026593,"15N AMP.Norm.Area","15N AMP.Norm.Area","15N AMP.Norm.Area",260998.547026593,260998.547026593,260998.547026593
"448","170712_Smp_spikebefore_1","Trehalose",12.735,"Bad IRtoo small",401,1576,415,0.114868398,"170712_Smp_spikebefore_1 Trehalose","170712","Smp","spikebefore","1",401,777.877260600937,341.620803006205,480.673088869117,429.096763651219,428.447837568841,352.359095452036,311.20050954817,431.759020151706,440.519913470475,750.182164840449,897.179186943019,439.773114603174,495.772060081375,352.934829586068,441.326498690718,"15N AMP.Norm.Area","15N AMP.Norm.Area","15N AMP.Norm.Area",441.326498690718,441.326498690718,441.326498690718
"449","170712_Smp_spikebefore_2","Trehalose",12.66,"Bad IRtoo small",401,110,147,0.041423476,"170712_Smp_spikebefore_2 Trehalose","170712","Smp","spikebefore","2",401,900.618813380182,387.851598461315,1921.42985394033,524.238647278025,850.057345677267,336.717733041673,241.069291098498,475.121563035442,430.352327822141,743.214301782249,1126.92438897867,2020.46759830589,722.480352903693,769.382035020045,423.387186908881,"15N AMP.Norm.Area","15N AMP.Norm.Area","15N AMP.Norm.Area",423.387186908881,423.387186908881,423.387186908881
"450","170712_Smp_spikebefore_3","Trehalose",12.72,"Bad IR",401,31117,4171,1.92288451,"170712_Smp_spikebefore_3 Trehalose","170712","Smp","spikebefore","3",401,411.188245914554,335.498291640182,405.283904089705,470.266316927106,422.890736493044,389.353115815642,462.083713297097,315.99055813931,317.412460237829,474.280781715597,668.930170162183,335.07852926163,437.176158501758,302.668550867779,415.024664750968,"15N AMP.Norm.Area","15N AMP.Norm.Area","15N AMP.Norm.Area",415.024664750968,415.024664750968,415.024664750968
"451","170712_Smp_nospike_1","DHAP",NA,"Bad RTNo second tracetoo small",135,-135,0,NA,"170712_Smp_nospike_1 DHAP","170712","Smp","nospike","1",135,353.741259822779,115.213638410558,176.330799683095,160.712082850438,164.418653989644,114.016637920222,107.666289456726,133.153542877842,154.180179664308,240.339555093725,290.604923775238,145.437410499573,109.870003584053,160.401999350661,149.781412650535,"13C-Isethionic Acid.Norm.Area","inj.vol.Norm.Area","13C-Isethionic Acid.Norm.Area",115.213638410558,135,115.213638410558
"452","170712_Smp_nospike_2","DHAP",13.345,"Bad IR",135,5291,1776,Inf,"170712_Smp_nospike_2 DHAP","170712","Smp","nospike","2",135,407.054271956332,118.222822058249,133.643211942954,128.751888649108,122.73868273698,115.771415572487,120.55973430493,118.866364076666,114.639177956233,172.947164847396,277.454788136292,114.293997335137,89.9016326117056,124.388171804272,133.404256904038,"13C-Isethionic Acid.Norm.Area","inj.vol.Norm.Area","13C-Isethionic Acid.Norm.Area",118.222822058249,135,118.222822058249
"453","170712_Smp_nospike_3","DHAP",13.145,"Bad IRtoo small",135,73,78,Inf,"170712_Smp_nospike_3 DHAP","170712","Smp","nospike","3",135,290.660416899519,97.4514908799291,125.373174137057,139.448707382491,145.079717845795,130.383197409902,100.05388206122,137.956719384596,143.070291392193,202.043442654022,322.935783234475,136.145844678404,99.303504605712,120.421178471419,151.62598852951,"13C-Isethionic Acid.Norm.Area","inj.vol.Norm.Area","13C-Isethionic Acid.Norm.Area",97.4514908799291,135,97.4514908799291
"454","170712_Smp_spikeafter1_a","DHAP",13.01,"Bad IR",135,510906,26248,8.478349592,"170712_Smp_spikeafter1_a DHAP","170712","Smp","spikeafter1","a",135,86.9151504851253,161.699384175782,129.242145030506,129.32245630869,161.040820377028,140.389769697706,159.777904859161,123.801257581271,112.112569402378,118.830329304681,69.8586156713308,110.450951134176,126.687488335261,155.569632808673,132.140060078251,"13C-Isethionic Acid.Norm.Area","inj.vol.Norm.Area","13C-Isethionic Acid.Norm.Area",161.699384175782,135,161.699384175782
"455","170712_Smp_spikeafter1_b","DHAP",13.01,NA,135,624121,29415,3.539668859,"170712_Smp_spikeafter1_b DHAP","170712","Smp","spikeafter1","b",135,75.4167128796567,170.962617527607,122.414340779852,96.4083589744553,103.091201785798,115.621132882777,231.994010074696,118.345367482303,120.126094605743,101.019663766691,69.2836468371855,106.727761916151,130.90691494143,119.610093559903,119.195708861437,"13C-Isethionic Acid.Norm.Area","inj.vol.Norm.Area","13C-Isethionic Acid.Norm.Area",170.962617527607,135,170.962617527607
"456","170712_Smp_spikeafter1_c","DHAP",NA,"Bad RT",135,784245,51517,4.115017785,"170712_Smp_spikeafter1_c DHAP","170712","Smp","spikeafter1","c",135,53.2892550930534,128.859874411992,87.9017809325345,87.6325409721688,86.1175517436346,113.276964642918,121.407302491287,111.192352912165,108.7282786023,78.2914094392004,67.8216431014821,102.691272396801,114.105109665522,95.4505014266619,94.4874135481596,"13C-Isethionic Acid.Norm.Area","inj.vol.Norm.Area","13C-Isethionic Acid.Norm.Area",128.859874411992,135,128.859874411992
"457","170712_Smp_spikeafter2_a","DHAP",13.285,"Bad IR",135,239995,15712,24.74291602,"170712_Smp_spikeafter2_a DHAP","170712","Smp","spikeafter2","a",135,97.6737974444753,144.00173039497,114.967001597488,119.229819694665,101.161583912934,120.26702409348,112.07059978304,107.816637974015,105.368806536772,117.228226632192,107.147820197982,101.910330715448,114.682242724677,96.9105793118175,106.349192908746,"13C-Isethionic Acid.Norm.Area","inj.vol.Norm.Area","13C-Isethionic Acid.Norm.Area",144.00173039497,135,144.00173039497
"458","170712_Smp_spikeafter2_b","DHAP",NA,"Bad RT",135,233922,31605,5.51695934,"170712_Smp_spikeafter2_b DHAP","170712","Smp","spikeafter2","b",135,79.970119649804,131.279059710448,122.082229291275,96.8794915661302,102.580013719111,136.535294876094,137.254058068448,107.090600044354,107.163336443152,96.5195138006546,111.032243075982,102.432796402743,108.694001847815,103.243566524249,104.689383664931,"13C-Isethionic Acid.Norm.Area","inj.vol.Norm.Area","13C-Isethionic Acid.Norm.Area",131.279059710448,135,131.279059710448
"459","170712_Smp_spikeafter2_c","DHAP",NA,"Bad RT",135,335649,15500,3.427066748,"170712_Smp_spikeafter2_c DHAP","170712","Smp","spikeafter2","c",135,74.6977744621295,103.62032564419,79.2447157968419,87.3169253878171,74.8692303957458,99.6413370180855,103.709523795189,103.963614606463,106.185006039561,82.5889755376556,110.419626013422,107.787933120555,100.759103707417,97.8380062071678,87.7667021933083,"13C-Isethionic Acid.Norm.Area","inj.vol.Norm.Area","13C-Isethionic Acid.Norm.Area",103.62032564419,135,103.62032564419
"460","170712_Smp_spikeafter3_a","DHAP",13.56,"Bad IR",22832,22697,3911,0.637142458,"170712_Smp_spikeafter3_a DHAP","170712","Smp","spikeafter3","a",22832,26490.836958464,19122.7242098148,18242.1182369854,20195.0053059175,22654.1468319572,17549.4095763041,18814.4970291037,18960.0185755849,19185.5695791835,20543.312129085,25736.044089095,17374.3818720997,19073.8007067246,18968.8892469629,19062.9820857349,"13C-Isethionic Acid.Norm.Area","inj.vol.Norm.Area","13C-Isethionic Acid.Norm.Area",19122.7242098148,22832,19122.7242098148
"461","170712_Smp_spikeafter3_b","DHAP",13.215,NA,105306,105171,10357,5.686990333,"170712_Smp_spikeafter3_b DHAP","170712","Smp","spikeafter3","b",105306,77849.0786964891,93039.191587087,79653.6285730678,82469.289100191,85512.3691340966,84116.2464778685,89584.8103885221,77007.3185175861,79332.632943008,79420.2652119556,111357.455169693,77000.7272394027,82595.9012197937,91553.1101528336,86390.5837638332,"13C-Isethionic Acid.Norm.Area","inj.vol.Norm.Area","13C-Isethionic Acid.Norm.Area",93039.191587087,105306,93039.191587087
