,Replicate.Name,Compound.Name,Retention.Time,Notes,Area,Area.BlkSub,Height,IR,S.N,Run.Cmpd,runDate,type,SampID,replicate,inj.vol.Norm.Area,d4-Tryptamine.Norm.Area,d-IAA.Norm.Area,D-Phenylalanine.Norm.Area,D-Tryptophan.Norm.Area,Vitamin B1_IS.Norm.Area,Vitamin B2_IS.Norm.Area,D8-Arachidonic Acid.Norm.Area,D5-EPA.Norm.Area,D5-DHA.Norm.Area,D6-Tocopherol.Norm.Area,D3-Pyridoxal.Norm.Area,PooPlusModel.IS,PooPlusModel
1357,170518_Smp_EtACpH8_1,Kinetin,3.53,NA,630385344,629087150,25022148,4.070145,69.21616,170518_Smp_EtACpH8_1 Kinetin,170518,Smp,EtACpH8,1,NA,582979029,524856018,748083072,788539363,503665325,971969279,1223090508,1671510522,1262429803,749987975,366358483,D3-Pyridoxal.Norm.Area,366358483
1358,170518_Smp_EtACpH8_2,Kinetin,3.535,NA,633095040,631796846,22938506,4.195759,72.47918,170518_Smp_EtACpH8_2 Kinetin,170518,Smp,EtACpH8,2,NA,603744286,471588205,707923454,657837294,536713042,891527855,643934585,622227415,492624057,637014937,366156928,D3-Pyridoxal.Norm.Area,366156928
1359,170518_Smp_EtACpH8_3,Kinetin,3.53,NA,715136896,713838702,27715554,4.178252,85.66963,170518_Smp_EtACpH8_3 Kinetin,170518,Smp,EtACpH8,3,NA,468950802,678153353,697905202,667936672,1733179982,859999084,1119539217,761322757,605557018,382483989,381576630,D3-Pyridoxal.Norm.Area,381576630
1360,170518_Smp_SPEpH2_1,Kinetin,3.56,NA,12784874,11486680,1109542,4.358766,14.59639,170518_Smp_SPEpH2_1 Kinetin,170518,Smp,SPEpH2,1,NA,16170178,15385734,14093723,13517841,10888731,11443753,6714786,5769526,5715277,15247261,23347202,D3-Pyridoxal.Norm.Area,23347202
1361,170518_Smp_SPEpH2_2,Kinetin,3.56,NA,47039448,45741254,3286539,4.533359,20.72085,170518_Smp_SPEpH2_2 Kinetin,170518,Smp,SPEpH2,2,NA,56080358,51405457,53034826,45370517,38169730,42341585,24827039,24877687,25893852,37791199,88894514,D3-Pyridoxal.Norm.Area,88894514
1362,170518_Smp_SPEpH2_3,Kinetin,3.56,NA,7443375,6145181,566363,4.507803,14.91347,170518_Smp_SPEpH2_3 Kinetin,170518,Smp,SPEpH2,3,NA,9507943,10424347,10014990,8435412,6627169,7153568,4754831,4260000,4512179,10534878,15703035,D3-Pyridoxal.Norm.Area,15703035
1363,170518_Smp_SPEpH5_1,Kinetin,3.54,NA,197532768,196234574,8031849,4.460744,24.17722,170518_Smp_SPEpH5_1 Kinetin,170518,Smp,SPEpH5,1,NA,275546936,255301646,253725405,217269931,171779281,174574679,126782202,112279584,111714764,249338142,273679477,D3-Pyridoxal.Norm.Area,273679477
1364,170518_Smp_SPEpH5_2,Kinetin,3.54,NA,29917192,28618998,1751114,4.437953,21.87455,170518_Smp_SPEpH5_2 Kinetin,170518,Smp,SPEpH5,2,NA,39803670,36102182,35605329,30213431,21389792,27944288,15115654,13219196,12725251,24228082,39775092,D3-Pyridoxal.Norm.Area,39775092
1365,170518_Smp_SPEpH5_3,Kinetin,3.54,NA,44960696,43662502,1934655,4.53564,29.23492,170518_Smp_SPEpH5_3 Kinetin,170518,Smp,SPEpH5,3,NA,56312880,52920063,45801569,41961501,31387712,39045464,27186214,25460995,25716953,42742621,63869751,D3-Pyridoxal.Norm.Area,63869751
1366,170518_Smp_SPEpH8_1,Kinetin,3.54,NA,558433152,557134958,129193808,4.114858,65.37444,170518_Smp_SPEpH8_1 Kinetin,170518,Smp,SPEpH8,1,NA,610471423,505265709,87786879,112565523,457154412,142662773,1341846806,456318145,810521190,247971262,3186893478,D3-Pyridoxal.Norm.Area,3186893478
1367,170518_Smp_SPEpH8_2,Kinetin,3.525,NA,751092800,749794606,41752364,4.233765,67.61115,170518_Smp_SPEpH8_2 Kinetin,170518,Smp,SPEpH8,2,NA,703391672,558894837,879478754,987693542,568734174,705710277,589905773,634976383,912015417,640746827,3267076031,D3-Pyridoxal.Norm.Area,3267076031
1368,170518_Smp_SPEpH8_3,Kinetin,3.5,NA,697093952,695795758,35805340,4.237295,51.92588,170518_Smp_SPEpH8_3 Kinetin,170518,Smp,SPEpH8,3,NA,867805687,677201323,1135125880,1047597474,721840306,330708014,793013300,1295101367,1963316747,858871094,2867475287,D3-Pyridoxal.Norm.Area,2867475287
1369,170518_Poo_TruePoo_Full1,Methyl indole 3 carboxylate,7.405,NA,10353628,10346672,1788059,3.418286,155.0925,170518_Poo_TruePoo_Full1 Methyl indole 3 carboxylate,170518,Poo,TruePoo,Full1,NA,9661891,12638413,14005440,13876765,10508037,12985829,61089915,102067969,76671178,9718220,11048126,D8-Arachidonic Acid.Norm.Area,61089915
1370,170518_Poo_TruePoo_Full2,Methyl indole 3 carboxylate,7.41,NA,31147688,31140732,6440416,3.392614,77.5928,170518_Poo_TruePoo_Full2 Methyl indole 3 carboxylate,170518,Poo,TruePoo,Full2,NA,30979807,23741760,38492090,34921093,31034332,30433316,29314197,34879251,29848309,19750670,34672175,D8-Arachidonic Acid.Norm.Area,29314197
1371,170518_Poo_TruePoo_Full3,Methyl indole 3 carboxylate,7.415,NA,35324412,35317456,7977541,3.358629,78.6984,170518_Poo_TruePoo_Full3 Methyl indole 3 carboxylate,170518,Poo,TruePoo,Full3,NA,30234574,26897875,36067849,36946238,35611037,31898708,44506938,57788606,48562807,39357778,42020996,D8-Arachidonic Acid.Norm.Area,44506938
1372,170518_Poo_TruePoo_Half1,Methyl indole 3 carboxylate,7.43,NA,4130242,4123286,757748,3.592733,133.3541,170518_Poo_TruePoo_Half1 Methyl indole 3 carboxylate,170518,Poo,TruePoo,Half1,NA,5367850,8961883,9623873,10825200,4823262,11008860,33308127,44130331,42211003,7238552,6608970,D8-Arachidonic Acid.Norm.Area,33308127
1373,170518_Poo_TruePoo_Half2,Methyl indole 3 carboxylate,7.41,NA,18957938,18950982,3511980,3.414627,191.4421,170518_Poo_TruePoo_Half2 Methyl indole 3 carboxylate,170518,Poo,TruePoo,Half2,NA,29489805,28399239,44848976,44033097,22481361,42315514,17723780,18325093,17227278,19154940,33023408,D8-Arachidonic Acid.Norm.Area,17723780
1374,170518_Poo_TruePoo_Half3,Methyl indole 3 carboxylate,7.425,NA,23206694,23199738,4221294,3.438169,333.8843,170518_Poo_TruePoo_Half3 Methyl indole 3 carboxylate,170518,Poo,TruePoo,Half3,NA,32521391,36595973,48315966,48404309,27581068,48166186,25798912,30573162,27939626,23706518,46105914,D8-Arachidonic Acid.Norm.Area,25798912
1375,170518_Smp_EtACpH2_1,Methyl indole 3 carboxylate,7.41,NA,35682016,35675060,6510109,3.046394,110.2078,170518_Smp_EtACpH2_1 Methyl indole 3 carboxylate,170518,Smp,EtACpH2,1,NA,31722920,30505701,36423960,32400351,22083935,42217074,57034358,36698492,31699402,15302545,19163508,D8-Arachidonic Acid.Norm.Area,57034358
1376,170518_Smp_EtACpH2_2,Methyl indole 3 carboxylate,7.4,NA,566082,559126,104457,3.741973,Inf,170518_Smp_EtACpH2_2 Methyl indole 3 carboxylate,170518,Smp,EtACpH2,2,NA,625221.9,632819.1,691879.9,604745.1,676909.6,774088.8,1699828,1270374,1536579,74179574,389123.3,D8-Arachidonic Acid.Norm.Area,1699828
1377,170518_Smp_EtACpH2_3,Methyl indole 3 carboxylate,7.47,Bad IRcomparable to blk,NA,89936,15741,1.277433,7.428183,170518_Smp_EtACpH2_3 Methyl indole 3 carboxylate,170518,Smp,EtACpH2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D8-Arachidonic Acid.Norm.Area,NA
1378,170518_Smp_EtACpH5_1,Methyl indole 3 carboxylate,7.4,NA,65271752,65264796,11718288,2.875072,238.2267,170518_Smp_EtACpH5_1 Methyl indole 3 carboxylate,170518,Smp,EtACpH5,1,NA,68933856,53546118,93097551,76309283,63913250,97742424,84767047,84917120,78110742,99474356,40035168,D8-Arachidonic Acid.Norm.Area,84767047
1379,170518_Smp_EtACpH5_2,Methyl indole 3 carboxylate,7.405,NA,60214184,60207228,9961069,2.69634,118.7906,170518_Smp_EtACpH5_2 Methyl indole 3 carboxylate,170518,Smp,EtACpH5,2,NA,33215594,49008006,125898641,103292126,201148266,139118852,50292827,135508251,154118494,154948083,39313785,D8-Arachidonic Acid.Norm.Area,50292827
1380,170518_Smp_EtACpH5_3,Methyl indole 3 carboxylate,7.4,NA,57404328,57397372,10341376,2.845566,95.44763,170518_Smp_EtACpH5_3 Methyl indole 3 carboxylate,170518,Smp,EtACpH5,3,NA,33739494,46007059,68936234,63800689,147183472,86601663,56332704,80190704,79930409,79933115,30494286,D8-Arachidonic Acid.Norm.Area,56332704
1381,170518_Smp_EtACpH8_1,Methyl indole 3 carboxylate,7.42,NA,54841908,54834952,11748671,2.852218,105.9785,170518_Smp_EtACpH8_1 Methyl indole 3 carboxylate,170518,Smp,EtACpH8,1,NA,50717680,45661127,65081308,68600902,43817591,84558834,106405737,145417128,109828155,65247030,31872248,D8-Arachidonic Acid.Norm.Area,106405737
1382,170518_Smp_EtACpH8_2,Methyl indole 3 carboxylate,7.42,NA,57078256,57071300,10862319,2.66239,165.1949,170518_Smp_EtACpH8_2 Methyl indole 3 carboxylate,170518,Smp,EtACpH8,2,NA,54432066,42517206,63824598,59308955,48388698,80377908,58055522,56098458,44413746,57431664,33011787,D8-Arachidonic Acid.Norm.Area,58055522
1383,170518_Smp_EtACpH8_3,Methyl indole 3 carboxylate,7.42,NA,51612228,51605272,10428843,2.876431,98.22399,170518_Smp_EtACpH8_3 Methyl indole 3 carboxylate,170518,Smp,EtACpH8,3,NA,33844703,48943084,50368597,48205735,125085534,62067094,80798395,54945513,43703726,27604296,27538811,D8-Arachidonic Acid.Norm.Area,80798395
1384,170518_Smp_SPEpH2_1,Methyl indole 3 carboxylate,7.415,NA,30576482,30569526,5477926,3.39826,88.77139,170518_Smp_SPEpH2_1 Methyl indole 3 carboxylate,170518,Smp,SPEpH2,1,NA,38672822,36796735,33706743,32329457,26041640,27369038,16059175,13798479,13668736,36465560,55837492,D8-Arachidonic Acid.Norm.Area,16059175
1385,170518_Smp_SPEpH2_2,Methyl indole 3 carboxylate,7.415,NA,24370604,24363648,4217396,3.347964,167.6332,170518_Smp_SPEpH2_2 Methyl indole 3 carboxylate,170518,Smp,SPEpH2,2,NA,29054597,26632583,27476741,23505950,19775304,21936694,12862607,12888847,13415311,19579191,46055238,D8-Arachidonic Acid.Norm.Area,12862607
1386,170518_Smp_SPEpH2_3,Methyl indole 3 carboxylate,7.41,NA,23801172,23794216,4005579,3.306717,163.8076,170518_Smp_SPEpH2_3 Methyl indole 3 carboxylate,170518,Smp,SPEpH2,3,NA,30402900,33333223,32024250,26973340,21191245,22874474,15204198,13621912,14428288,33686659,50212523,D8-Arachidonic Acid.Norm.Area,15204198
1387,170518_Smp_SPEpH5_1,Methyl indole 3 carboxylate,7.4,NA,21117228,21110272,3671892,3.358727,127.4921,170518_Smp_SPEpH5_1 Methyl indole 3 carboxylate,170518,Smp,SPEpH5,1,NA,29457328,27293006,27124498,23227228,18364053,18662895,13553643,12003242,11942860,26655478,29257687,D8-Arachidonic Acid.Norm.Area,13553643
1388,170518_Smp_SPEpH5_2,Methyl indole 3 carboxylate,7.41,NA,23849114,23842158,4193850,3.346708,114.8258,170518_Smp_SPEpH5_2 Methyl indole 3 carboxylate,170518,Smp,SPEpH5,2,NA,31730327,28779608,28383531,24085267,17051319,22276372,12049759,10537958,10144199,19313921,31707545,D8-Arachidonic Acid.Norm.Area,12049759
1389,170518_Smp_SPEpH5_3,Methyl indole 3 carboxylate,7.405,NA,25700198,25693242,4362640,3.34841,100.3129,170518_Smp_SPEpH5_3 Methyl indole 3 carboxylate,170518,Smp,SPEpH5,3,NA,32189274,30249890,26180854,23985814,17941680,22318964,15540042,14553881,14700190,24432314,36508893,D8-Arachidonic Acid.Norm.Area,15540042
1390,170518_Smp_SPEpH8_1,Methyl indole 3 carboxylate,7.43,NA,15117565,15110609,5736590,3.535783,142.7839,170518_Smp_SPEpH8_1 Methyl indole 3 carboxylate,170518,Smp,SPEpH8,1,NA,16526314,13678248,2376513,3047306,12375808,3862080,36325666,12353169,21941940,6712928,86273655,D8-Arachidonic Acid.Norm.Area,36325666
1391,170518_Smp_SPEpH8_2,Methyl indole 3 carboxylate,7.395,NA,20258972,20252016,3703615,3.33013,86.22737,170518_Smp_SPEpH8_2 Methyl indole 3 carboxylate,170518,Smp,SPEpH8,2,NA,18972346,15074881,23721883,26640724,15340274,19034885,15911329,17127003,24599483,17282647,88121737,D8-Arachidonic Acid.Norm.Area,15911329
1392,170518_Smp_SPEpH8_3,Methyl indole 3 carboxylate,7.395,NA,13869938,13862982,2719021,3.220162,137.8951,170518_Smp_SPEpH8_3 Methyl indole 3 carboxylate,170518,Smp,SPEpH8,3,NA,17266555,13474138,22585371,20843836,14362311,6580031,15778426,25768371,39063718,17088785,57053578,D8-Arachidonic Acid.Norm.Area,15778426
1393,170518_Poo_TruePoo_Full1,Tryptamine,2.57,Bad IRcomparable to blkbad S/N,NA,-36418,21352,0.4265384,1.490383,170518_Poo_TruePoo_Full1 Tryptamine,170518,Poo,TruePoo,Full1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1394,170518_Poo_TruePoo_Full2,Tryptamine,2.76,Bad IRcomparable to blkbad S/N,NA,144965,23989,1.552131,1.875889,170518_Poo_TruePoo_Full2 Tryptamine,170518,Poo,TruePoo,Full2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1395,170518_Poo_TruePoo_Full3,Tryptamine,2.645,Bad IRcomparable to blkbad S/N,NA,45479,23232,0.4339845,2.583298,170518_Poo_TruePoo_Full3 Tryptamine,170518,Poo,TruePoo,Full3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1396,170518_Poo_TruePoo_Half1,Tryptamine,2.535,Bad IRcomparable to blkbad S/N,NA,-25179,15880,0.565818,1.907609,170518_Poo_TruePoo_Half1 Tryptamine,170518,Poo,TruePoo,Half1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1397,170518_Poo_TruePoo_Half2,Tryptamine,2.52,Bad IRcomparable to blkbad S/N,NA,-76846,18892,0.845503,1.223198,170518_Poo_TruePoo_Half2 Tryptamine,170518,Poo,TruePoo,Half2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1398,170518_Poo_TruePoo_Half3,Tryptamine,2.54,Bad IRcomparable to blkbad S/N,NA,-67074,12155,0.5677914,1.548316,170518_Poo_TruePoo_Half3 Tryptamine,170518,Poo,TruePoo,Half3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1399,170518_Smp_EtACpH2_1,Tryptamine,NA,Bad RTBad IRbad S/N,NA,-55225,12292,0.8408914,1.389878,170518_Smp_EtACpH2_1 Tryptamine,170518,Smp,EtACpH2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1400,170518_Smp_EtACpH2_2,Tryptamine,NA,Bad RTBad IRbad S/N,NA,-30709,18254,1.444429,2.972031,170518_Smp_EtACpH2_2 Tryptamine,170518,Smp,EtACpH2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1401,170518_Smp_EtACpH2_3,Tryptamine,2.595,Bad IRcomparable to blkbad S/N,NA,-43900,14869,0.8777151,2.350567,170518_Smp_EtACpH2_3 Tryptamine,170518,Smp,EtACpH2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1402,170518_Smp_EtACpH5_1,Tryptamine,2.56,Bad IRcomparable to blkbad S/N,NA,11765,18108,0.9207284,1.892705,170518_Smp_EtACpH5_1 Tryptamine,170518,Smp,EtACpH5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1403,170518_Smp_EtACpH5_2,Tryptamine,2.66,Bad IRcomparable to blkbad S/N,NA,-71134,9482,0.413828,1.339572,170518_Smp_EtACpH5_2 Tryptamine,170518,Smp,EtACpH5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1404,170518_Smp_EtACpH5_3,Tryptamine,2.605,Bad IRcomparable to blkbad S/N,NA,-51280,18069,1.089601,2.105882,170518_Smp_EtACpH5_3 Tryptamine,170518,Smp,EtACpH5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1405,170518_Smp_EtACpH8_1,Tryptamine,2.615,Bad IRcomparable to blkbad S/N,NA,-72843,11304,0.2962301,1.1777,170518_Smp_EtACpH8_1 Tryptamine,170518,Smp,EtACpH8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1406,170518_Smp_EtACpH8_2,Tryptamine,2.545,Bad IRcomparable to blkbad S/N,NA,-13549,21570,30.35541,1.979058,170518_Smp_EtACpH8_2 Tryptamine,170518,Smp,EtACpH8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1407,170518_Smp_EtACpH8_3,Tryptamine,2.575,Bad IRbad S/N,NA,272536,29800,2.660498,2.229166,170518_Smp_EtACpH8_3 Tryptamine,170518,Smp,EtACpH8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1408,170518_Smp_SPEpH2_1,Tryptamine,2.59,Bad IRcomparable to blkbad S/N,NA,-13453,18154,1.754441,2.256961,170518_Smp_SPEpH2_1 Tryptamine,170518,Smp,SPEpH2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1409,170518_Smp_SPEpH2_2,Tryptamine,2.67,Bad IR,NA,1190514,95609,4.091636,19.27106,170518_Smp_SPEpH2_2 Tryptamine,170518,Smp,SPEpH2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1410,170518_Smp_SPEpH2_3,Tryptamine,2.575,Bad IRcomparable to blkbad S/N,NA,-89881,4888,0.08415253,1.180436,170518_Smp_SPEpH2_3 Tryptamine,170518,Smp,SPEpH2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1411,170518_Smp_SPEpH5_1,Tryptamine,NA,Bad RTBad IRbad S/N,NA,-70285,9425,0.09248633,1.364636,170518_Smp_SPEpH5_1 Tryptamine,170518,Smp,SPEpH5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1412,170518_Smp_SPEpH5_2,Tryptamine,2.605,Bad IRcomparable to blk,NA,32558,19960,1.316397,6.15766,170518_Smp_SPEpH5_2 Tryptamine,170518,Smp,SPEpH5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1413,170518_Smp_SPEpH5_3,Tryptamine,2.52,Bad IRcomparable to blkbad S/N,NA,-78495,8438,0.2658111,1.497691,170518_Smp_SPEpH5_3 Tryptamine,170518,Smp,SPEpH5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1414,170518_Smp_SPEpH8_1,Tryptamine,2.52,Bad IRcomparable to blkbad S/N,NA,-70959,12129,0.2729387,1.71762,170518_Smp_SPEpH8_1 Tryptamine,170518,Smp,SPEpH8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1415,170518_Smp_SPEpH8_2,Tryptamine,NA,Bad RTBad IR,NA,38194,21194,0.9545189,5.210745,170518_Smp_SPEpH8_2 Tryptamine,170518,Smp,SPEpH8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1416,170518_Smp_SPEpH8_3,Tryptamine,2.53,Bad IRcomparable to blkbad S/N,NA,-43978,18783,0.2270237,1.79354,170518_Smp_SPEpH8_3 Tryptamine,170518,Smp,SPEpH8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4-Tryptamine.Norm.Area,NA
1417,170518_Poo_TruePoo_Full1,Tryptophol,5.39,NA,9990325,9842364,744211,6.859037,18.64498,170518_Poo_TruePoo_Full1 Tryptophol,170518,Poo,TruePoo,Full1,NA,9322860,12194938,13513997,13389837,10139316,12530164,58946304,98486461,73980829,9377213,10660453,Vitamin B2_IS.Norm.Area,12530164
1418,170518_Poo_TruePoo_Full2,Tryptophol,5.455,Bad IR,16636976,16489015,1313378,8.702153,7.522593,170518_Poo_TruePoo_Full2 Tryptophol,170518,Poo,TruePoo,Full2,NA,16547305,12681233,20559856,18652473,16576429,16255407,15657650,18630123,15942936,10549464,18519517,Vitamin B2_IS.Norm.Area,16255407
1419,170518_Poo_TruePoo_Full3,Tryptophol,5.485,NA,18804074,18656113,1751878,6.423837,7.5404,170518_Poo_TruePoo_Full3 Tryptophol,170518,Poo,TruePoo,Full3,NA,16094625,14318416,19199824,19667413,18956652,16980486,23692164,30762330,25851205,20951136,22368834,Vitamin B2_IS.Norm.Area,16980486
1420,170518_Poo_TruePoo_Half1,Tryptophol,5.43,NA,5553598,3369758,354885,7.710272,2.514659,170518_Poo_TruePoo_Half1 Tryptophol,170518,Poo,TruePoo,Half1,NA,7217708,12050309,12940433,14555760,6485445,14802713,44786709,59338440,56757678,9733087,8886541,Vitamin B2_IS.Norm.Area,14802713
1421,170518_Poo_TruePoo_Half2,Tryptophol,5.465,NA,6489453,6341492,543425,8.094171,4.252195,170518_Poo_TruePoo_Half2 Tryptophol,170518,Poo,TruePoo,Half2,NA,10094595,9721285,15352161,15072879,7695549,14484937,6066991,6272825,5897034,6556888,11304175,Vitamin B2_IS.Norm.Area,14484937
1422,170518_Poo_TruePoo_Half3,Tryptophol,5.46,NA,7884312,7736351,584580,6.830763,7.074032,170518_Poo_TruePoo_Half3 Tryptophol,170518,Poo,TruePoo,Half3,NA,11048915,12433226,16415012,16445026,9370475,16364125,8765000,10387018,9492292,8054124,15664162,Vitamin B2_IS.Norm.Area,16364125
1423,170518_Smp_EtACpH2_1,Tryptophol,5.585,Bad IRbad S/N,NA,5431936,684641,3.512287,2.518929,170518_Smp_EtACpH2_1 Tryptophol,170518,Smp,EtACpH2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B2_IS.Norm.Area,NA
1424,170518_Smp_EtACpH2_2,Tryptophol,5.58,Bad IRbad S/N,NA,2201777,288088,3.132742,2.800132,170518_Smp_EtACpH2_2 Tryptophol,170518,Smp,EtACpH2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B2_IS.Norm.Area,NA
1425,170518_Smp_EtACpH2_3,Tryptophol,5.595,Bad IRbad S/N,NA,1790200,268702,2.429568,2.004641,170518_Smp_EtACpH2_3 Tryptophol,170518,Smp,EtACpH2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B2_IS.Norm.Area,NA
1426,170518_Smp_EtACpH5_1,Tryptophol,5.57,NA,14065046,13917085,1432184,6.725481,3.080865,170518_Smp_EtACpH5_1 Tryptophol,170518,Smp,EtACpH5,1,NA,14854172,11538355,20061072,16443462,13772310,21061970,18265978,18298317,16831648,21435175,8626955,Vitamin B2_IS.Norm.Area,21061970
1427,170518_Smp_EtACpH5_2,Tryptophol,5.565,NA,9447056,9299095,910373,7.254316,2.841517,170518_Smp_EtACpH5_2 Tryptophol,170518,Smp,EtACpH5,2,NA,5211224,7688909,19752348,16205592,31558327,21826478,7890486,21260008,24179785,24309940,6167974,Vitamin B2_IS.Norm.Area,21826478
1428,170518_Smp_EtACpH5_3,Tryptophol,5.525,NA,18373752,18225791,1097583,7.927156,4.707058,170518_Smp_EtACpH5_3 Tryptophol,170518,Smp,EtACpH5,3,NA,10799205,14725759,22064839,20421074,47109908,27719120,18030751,25667126,25583812,25584678,9760491,Vitamin B2_IS.Norm.Area,27719120
1429,170518_Smp_EtACpH8_1,Tryptophol,5.59,NA,2300685,2152724,255835,4.537983,2.552171,170518_Smp_EtACpH8_1 Tryptophol,170518,Smp,EtACpH8,1,NA,2127669,1915540,2730240,2877892,1838201,3547346,4463851,6100426,4607425,2737193,1337080,Vitamin B2_IS.Norm.Area,3547346
1430,170518_Smp_EtACpH8_2,Tryptophol,5.555,NA,2029012,1881051,245890,3.531628,2.216163,170518_Smp_EtACpH8_2 Tryptophol,170518,Smp,EtACpH8,2,NA,1934946,1511397,2268830,2108309,1720116,2857266,2063752,1994182,1578815,2041575,1173500,Vitamin B2_IS.Norm.Area,2857266
1431,170518_Smp_EtACpH8_3,Tryptophol,5.455,NA,11037537,10889576,992924,4.836744,5.186953,170518_Smp_EtACpH8_3 Tryptophol,170518,Smp,EtACpH8,3,NA,7237862,10466727,10771580,10309041,26750176,13273363,17279147,11750377,9346264,5903319,5889315,Vitamin B2_IS.Norm.Area,13273363
1432,170518_Smp_SPEpH2_1,Tryptophol,5.385,NA,NA,7833304,544549,6.703729,6.893943,170518_Smp_SPEpH2_1 Tryptophol,170518,Smp,SPEpH2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B2_IS.Norm.Area,NA
1433,170518_Smp_SPEpH2_2,Tryptophol,5.42,Bad IR,NA,7925558,651220,8.951947,6.818727,170518_Smp_SPEpH2_2 Tryptophol,170518,Smp,SPEpH2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B2_IS.Norm.Area,NA
1434,170518_Smp_SPEpH2_3,Tryptophol,5.6,NA,NA,7095155,481920,8.280374,6.713282,170518_Smp_SPEpH2_3 Tryptophol,170518,Smp,SPEpH2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B2_IS.Norm.Area,NA
1435,170518_Smp_SPEpH5_1,Tryptophol,5.395,NA,10529924,10381963,800449,8.284527,7.073952,170518_Smp_SPEpH5_1 Tryptophol,170518,Smp,SPEpH5,1,NA,14688643,13609423,13525398,11582057,9157077,9306092,6758408,5985313,5955204,13291525,14589094,Vitamin B2_IS.Norm.Area,9306092
1436,170518_Smp_SPEpH5_2,Tryptophol,5.39,NA,12945548,12797587,861923,7.219912,7.904329,170518_Smp_SPEpH5_2 Tryptophol,170518,Smp,SPEpH5,2,NA,17223552,15621872,15406877,13073734,9255634,12091847,6540735,5720113,5506377,10483798,17211186,Vitamin B2_IS.Norm.Area,12091847
1437,170518_Smp_SPEpH5_3,Tryptophol,5.455,Bad IR,12747315,12599354,889820,9.204648,9.906956,170518_Smp_SPEpH5_3 Tryptophol,170518,Smp,SPEpH5,3,NA,15965901,15003965,12985721,11896979,8899085,11070221,7707871,7218734,7291304,12118444,18108435,Vitamin B2_IS.Norm.Area,11070221
