"","Replicate.Name","Compound.Name","Retention.Time","Notes","Area","Area.BlkSub","Height","IR","Run.Cmpd","runDate","type","SampID","replicate","inj.vol.Norm.Area","d4-Tryptamine.Norm.Area","d-IAA.Norm.Area","D-Phenylalanine.Norm.Area","D-Tryptophan.Norm.Area","Vitamin B2_IS.Norm.Area","D8-Arachidonic Acid.Norm.Area","D5-EPA.Norm.Area","D5-DHA.Norm.Area","D6-Tocopherol.Norm.Area","D3-Pyridoxal.Norm.Area","PooModel.IS","SmpModel.IS","PooPlusModel.IS","PooModel","SmpModel","PooPlusModel"
"931","170724_Smp_SPEpH8-nospike_1","3OHC12-HSL",9.465,"Bad IRtoo small",10227,-10167,32,0.000697002,"170724_Smp_SPEpH8-nospike_1 3OHC12-HSL","170724","Smp","SPEpH8-nospike","1",10227,14109.4012521968,16944.6977079391,8919.36931623675,9599.47214537257,10908.9041635405,21099.3672096787,18448.600520051,22990.9591440558,10803.6307702321,9801.58754429613,"D5-DHA.Norm.Area","d4-Tryptamine.Norm.Area","D5-DHA.Norm.Area",22990.9591440558,14109.4012521968,22990.9591440558
"932","170724_Smp_SPEpH8-nospike_2","3OHC12-HSL",9.44,"Bad IRtoo small",10227,-10213,13,0.000249608,"170724_Smp_SPEpH8-nospike_2 3OHC12-HSL","170724","Smp","SPEpH8-nospike","2",10227,15045.100027615,10762.4605186679,7920.53139298182,7981.90797033356,6838.70878355552,11703.0897168067,9237.70332653849,10129.1457410498,27853.6839751331,10007.5558054326,"D5-DHA.Norm.Area","d4-Tryptamine.Norm.Area","D5-DHA.Norm.Area",10129.1457410498,15045.100027615,10129.1457410498
"933","170724_Smp_SPEpH8-nospike_3","3OHC12-HSL",9.425,"Bad IRcomparable to blk",10227,-7991,1500,0.040605081,"170724_Smp_SPEpH8-nospike_3 3OHC12-HSL","170724","Smp","SPEpH8-nospike","3",10227,14619.3049172868,9767.36214566881,8188.80632751222,9069.75028393194,7541.96275418116,8008.5967330592,8393.49927482764,8867.25333391756,17529.6484638114,11037.2486767155,"D5-DHA.Norm.Area","d4-Tryptamine.Norm.Area","D5-DHA.Norm.Area",8867.25333391756,14619.3049172868,8867.25333391756
"934","170724_Smp_SPEpH8-spikeafter1_a","3OHC12-HSL",9.42,NA,16919644,16909417,6103054,7.864217615,"170724_Smp_SPEpH8-spikeafter1_a 3OHC12-HSL","170724","Smp","SPEpH8-spikeafter1","a",16919644,16429733.9640188,13311659.1681409,14862234.5768052,17143130.0259116,16980118.2976294,18413648.3691454,36678373.1207532,35161110.4323794,41139820.5044579,20023925.8042887,"D5-DHA.Norm.Area","d4-Tryptamine.Norm.Area","D5-DHA.Norm.Area",35161110.4323794,16429733.9640188,35161110.4323794
"935","170724_Smp_SPEpH8-spikeafter1_b","3OHC12-HSL",9.43,NA,24782496,24772269,7956044,8.296598637,"170724_Smp_SPEpH8-spikeafter1_b 3OHC12-HSL","170724","Smp","SPEpH8-spikeafter1","b",24782496,20624370.1900488,17862535.8029073,23962717.0333146,26129410.6357471,25498501.708097,24678021.4229389,58462113.0647608,49641858.5548112,31117404.908993,30975569.8358564,"D5-DHA.Norm.Area","d4-Tryptamine.Norm.Area","D5-DHA.Norm.Area",49641858.5548112,20624370.1900488,49641858.5548112
"936","170724_Smp_SPEpH8-spikeafter1_c","3OHC12-HSL",9.45,NA,31920754,31910527,9844720,8.299201507,"170724_Smp_SPEpH8-spikeafter1_c 3OHC12-HSL","170724","Smp","SPEpH8-spikeafter1","c",31920754,23047167.7613549,21306668.6523303,30230168.0543599,31355819.9174735,35036125.1343709,32812337.0842412,81802603.5074092,71534143.1900133,28546914.9473018,40841648.1102388,"D5-DHA.Norm.Area","d4-Tryptamine.Norm.Area","D5-DHA.Norm.Area",71534143.1900133,23047167.7613549,71534143.1900133
"937","170724_Smp_SPEpH8-spikeafter2_a","3OHC12-HSL",9.42,NA,7024642,7014415,2652686,8.176440873,"170724_Smp_SPEpH8-spikeafter2_a 3OHC12-HSL","170724","Smp","SPEpH8-spikeafter2","a",7024642,6198251.38540518,5779315.23801809,7180940.01211261,6595495.78721569,5700911.47648617,6898052.83365793,6968138.37276267,6990776.19331309,13922013.0773576,11457766.0097578,"D5-DHA.Norm.Area","d4-Tryptamine.Norm.Area","D5-DHA.Norm.Area",6990776.19331309,6198251.38540518,6990776.19331309
"938","170724_Smp_SPEpH8-spikeafter2_b","3OHC12-HSL",9.42,NA,10035856,10025629,3657655,8.327018559,"170724_Smp_SPEpH8-spikeafter2_b 3OHC12-HSL","170724","Smp","SPEpH8-spikeafter2","b",10035856,7684803.88894753,7981005.67573213,11014040.4366594,10297678.4798598,9956895.71161734,9112570.04924755,9921309.59490428,9979423.11466207,9129172.05893562,19738718.630188,"D5-DHA.Norm.Area","d4-Tryptamine.Norm.Area","D5-DHA.Norm.Area",9979423.11466207,7684803.88894753,9979423.11466207
"939","170724_Smp_SPEpH8-spikeafter2_c","3OHC12-HSL",9.44,NA,13944599,13934372,4748183,8.371323446,"170724_Smp_SPEpH8-spikeafter2_c 3OHC12-HSL","170724","Smp","SPEpH8-spikeafter2","c",13944599,9067932.31604351,9794874.27258248,15188667.1291237,15273311.8350645,13553586.3573696,12291983.3589113,13863576.6445213,13609681.0952156,9149889.91023098,25292164.0518377,"D5-DHA.Norm.Area","d4-Tryptamine.Norm.Area","D5-DHA.Norm.Area",13609681.0952156,9067932.31604351,13609681.0952156
"940","170724_Smp_SPEpH8-spikeafter3_a","3OHC12-HSL",9.425,NA,1513612,1503385,544099,5.439970673,"170724_Smp_SPEpH8-spikeafter3_a 3OHC12-HSL","170724","Smp","SPEpH8-spikeafter3","a",1513612,1604752.76220652,1340574.43838301,1408738.07276523,1432142.09357059,1266360.40434685,1488465.82485255,1362329.05855783,1551746.51523202,4549809.85647436,2012640.94042035,"D5-DHA.Norm.Area","d4-Tryptamine.Norm.Area","D5-DHA.Norm.Area",1551746.51523202,1604752.76220652,1551746.51523202
"941","170724_Smp_SPEpH8-spikeafter3_b","3OHC12-HSL",9.44,NA,2840944,2830717,1031065,6.47845262,"170724_Smp_SPEpH8-spikeafter3_b 3OHC12-HSL","170724","Smp","SPEpH8-spikeafter3","b",2840944,2473657.1083313,2327068.32387619,2713680.12959217,2816879.2269746,2529547.59972298,2596196.01789837,2551491.93822967,2876816.24611379,4207110.26535334,4211751.42743829,"D5-DHA.Norm.Area","d4-Tryptamine.Norm.Area","D5-DHA.Norm.Area",2876816.24611379,2473657.1083313,2876816.24611379
"942","170724_Smp_SPEpH8-spikeafter3_c","3OHC12-HSL",9.445,NA,4080659,4070432,1450555,8.441141852,"170724_Smp_SPEpH8-spikeafter3_c 3OHC12-HSL","170724","Smp","SPEpH8-spikeafter3","c",4080659,3071614.61982478,3101709.46540212,3907982.77173425,4187919.30401227,3986655.20423774,3667268.64138026,3642925.53595687,4312907.05834241,3870637.996754,6574143.76153548,"D5-DHA.Norm.Area","d4-Tryptamine.Norm.Area","D5-DHA.Norm.Area",4312907.05834241,3071614.61982478,4312907.05834241
"943","170724_Smp_SPEpH8-spikebefore_1","3OHC12-HSL",9.265,"Bad IRcomparable to blk",10227,-5809,2662,0.302478434,"170724_Smp_SPEpH8-spikebefore_1 3OHC12-HSL","170724","Smp","SPEpH8-spikebefore","1",10227,13920.371346721,17524.1831396021,10759.1017269122,8947.92929630555,11120.7989159913,19828.6251143325,17859.4608137386,19250.8535532437,11913.5861366319,11325.4267555868,"D5-DHA.Norm.Area","d4-Tryptamine.Norm.Area","D5-DHA.Norm.Area",19250.8535532437,13920.371346721,19250.8535532437
"944","170724_Smp_SPEpH8-spikebefore_2","3OHC12-HSL",9.295,"Bad IRtoo smallbad S/N",10227,-10025,31,0.004390923,"170724_Smp_SPEpH8-spikebefore_2 3OHC12-HSL","170724","Smp","SPEpH8-spikebefore","2",10227,18066.8797439732,14678.1197568439,10145.0201806657,8204.6057911516,8940.39023104591,20102.2039819585,15248.1895633932,17318.480900816,17317.0379017856,9660.22576620311,"D5-DHA.Norm.Area","d4-Tryptamine.Norm.Area","D5-DHA.Norm.Area",17318.480900816,18066.8797439732,17318.480900816
"945","170724_Smp_SPEpH8-spikebefore_3","3OHC12-HSL",9.27,"Bad IRcomparable to blkbad S/N",10227,-5865,1803,0.036926984,"170724_Smp_SPEpH8-spikebefore_3 3OHC12-HSL","170724","Smp","SPEpH8-spikebefore","3",10227,13776.0532161138,10380.6018030808,8661.54831960508,7965.05758468392,7683.70605093105,14358.3311679674,10593.9298565988,12640.1089623369,20370.5363555595,9916.73425693556,"D5-DHA.Norm.Area","d4-Tryptamine.Norm.Area","D5-DHA.Norm.Area",12640.1089623369,13776.0532161138,12640.1089623369
"946","170724_Smp_SPEpH8-nospike_1","C10-HSL",9.53,"Bad IRcomparable to blk",149602,-148524,919,Inf,"170724_Smp_SPEpH8-nospike_1 C10-HSL","170724","Smp","SPEpH8-nospike","1",149602,206394.313692299,247869.43057623,130473.793727159,140422.433938792,159576.990385645,308644.522665723,269868.733255174,336314.996564881,158037.036324266,143379.006531905,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",269868.733255174,206394.313692299,269868.733255174
"947","170724_Smp_SPEpH8-nospike_2","C10-HSL",9.5575,"Bad IRcomparable to blk",149602,-142146,1814,7.448551449,"170724_Smp_SPEpH8-nospike_2 C10-HSL","170724","Smp","SPEpH8-nospike","2",149602,220081.84749499,157434.792071355,115862.651554988,116760.476794548,100037.597676491,171194.448793753,135130.428576984,148170.574083557,407447.62198571,146391.939337472,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",135130.428576984,220081.84749499,135130.428576984
"948","170724_Smp_SPEpH8-nospike_3","C10-HSL",9.545,"Bad IRcomparable to blkbad S/N",149602,-143284,3892,64.46938776,"170724_Smp_SPEpH8-nospike_3 C10-HSL","170724","Smp","SPEpH8-nospike","3",149602,213853.256501021,142878.352568333,119787.015176345,132673.587755626,110324.89605466,117150.883784015,122781.292511271,129711.433779284,256426.17282518,161454.432045955,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",122781.292511271,213853.256501021,122781.292511271
"949","170724_Smp_SPEpH8-spikeafter1_a","C10-HSL",9.57,NA,9242263,9092661,3339323,2.375724142,"170724_Smp_SPEpH8-spikeafter1_a C10-HSL","170724","Smp","SPEpH8-spikeafter1","a",9242263,8974652.32220575,7271421.0179788,8118414.35473034,9364341.01938977,9275296.75434089,10058354.7158062,20035360.7200087,19206564.2745258,22472401.9533149,10937959.9580063,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",20035360.7200087,8974652.32220575,20035360.7200087
"950","170724_Smp_SPEpH8-spikeafter1_b","C10-HSL",9.58,NA,12978684,12829082,4488316,2.268000717,"170724_Smp_SPEpH8-spikeafter1_b C10-HSL","170724","Smp","SPEpH8-spikeafter1","b",12978684,10801058.2709532,9354675.47839494,12549362.7500962,13684068.1321043,13353658.8139811,12923970.2810223,30616822.9156499,25997623.2965231,16296299.0174141,16222019.4696899,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",30616822.9156499,10801058.2709532,30616822.9156499
"951","170724_Smp_SPEpH8-spikeafter1_c","C10-HSL",9.595,NA,16577932,16428330,5470642,2.267388857,"170724_Smp_SPEpH8-spikeafter1_c C10-HSL","170724","Smp","SPEpH8-spikeafter1","c",16577932,11969466.0076116,11065543.879849,15699932.0991525,16284535.45916,18195889.1077915,17040972.5579674,42483896.162628,37151007.1936992,14825740.4823881,21210967.1701197,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",42483896.162628,11969466.0076116,42483896.162628
"952","170724_Smp_SPEpH8-spikeafter2_a","C10-HSL",9.57,NA,4143522,3993920,1479341,2.346543602,"170724_Smp_SPEpH8-spikeafter2_a C10-HSL","170724","Smp","SPEpH8-spikeafter2","a",4143522,3656071.15308607,3408959.46493261,4235715.20383086,3890387.85111548,3362712.59416109,4068852.71497451,4110193.03853297,4123546.0759522,8211972.57743798,6758423.49436224,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",4110193.03853297,3656071.15308607,4110193.03853297
"953","170724_Smp_SPEpH8-spikeafter2_b","C10-HSL",9.58,NA,5830234,5680632,2144119,2.147129554,"170724_Smp_SPEpH8-spikeafter2_b C10-HSL","170724","Smp","SPEpH8-spikeafter2","b",5830234,4464412.89279899,4636488.47142151,6398500.83851208,5982337.25098753,5784362.78004842,5293859.90876162,5763689.36787626,5797449.85813753,5303504.68658144,11467018.7051464,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",5763689.36787626,4464412.89279899,5763689.36787626
"954","170724_Smp_SPEpH8-spikeafter2_c","C10-HSL",9.6,NA,7752837,7603235,2765607,2.143421496,"170724_Smp_SPEpH8-spikeafter2_c C10-HSL","170724","Smp","SPEpH8-spikeafter2","c",7752837,5041536.23731438,5445697.19579785,8444506.75844849,8491567.02945895,7535444.06648843,6834025.37343325,7707790.66231884,7566631.29238699,5087102.54357012,14061790.1792054,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",7707790.66231884,5041536.23731438,7707790.66231884
"955","170724_Smp_SPEpH8-spikeafter3_a","C10-HSL",9.5725,NA,1427724,1278122,547725,2.17492985,"170724_Smp_SPEpH8-spikeafter3_a C10-HSL","170724","Smp","SPEpH8-spikeafter3","a",1427724,1513693.09484104,1264505.23612785,1328801.01122393,1350877.00044726,1194502.38365955,1404004.71278094,1285025.41787487,1463694.62036051,4291636.6463301,1898436.17388122,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",1285025.41787487,1513693.09484104,1285025.41787487
"956","170724_Smp_SPEpH8-spikeafter3_b","C10-HSL",9.585,NA,2404656,2255054,816283,2.359416547,"170724_Smp_SPEpH8-spikeafter3_b C10-HSL","170724","Smp","SPEpH8-spikeafter3","b",2404656,2093773.90314329,1969696.97657498,2296936.2316556,2384286.88999848,2141081.20855584,2197494.3299183,2159655.52232483,2435019.29186742,3561018.07787957,3564946.48979284,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",2159655.52232483,2093773.90314329,2159655.52232483
"957","170724_Smp_SPEpH8-spikeafter3_c","C10-HSL",9.61,NA,3218185,3068583,1106076,2.15399222,"170724_Smp_SPEpH8-spikeafter3_c C10-HSL","170724","Smp","SPEpH8-spikeafter3","c",3218185,2422408.7568456,2446142.85974768,3082005.02327041,3302775.13641368,3144049.52201344,2892167.40057435,2872969.36988201,3401345.91044037,3052553.3110176,5184655.42972766,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",2872969.36988201,2422408.7568456,2872969.36988201
"958","170724_Smp_SPEpH8-spikebefore_1","C10-HSL",9.5375,"Bad IRcomparable to blk",149602,-131721,14444,4.285953979,"170724_Smp_SPEpH8-spikebefore_1 C10-HSL","170724","Smp","SPEpH8-spikebefore","1",149602,203629.157544945,256346.22529097,157385.659191309,130891.573148128,162676.616742947,290055.927872726,261250.714447729,281604.203898735,174273.620143972,165669.941672953,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",261250.714447729,203629.157544945,261250.714447729
"959","170724_Smp_SPEpH8-spikebefore_2","C10-HSL",9.565,"Bad IRcomparable to blk",149602,-141542,3272,41.54639175,"170724_Smp_SPEpH8-spikebefore_2 C10-HSL","170724","Smp","SPEpH8-spikebefore","2",149602,264284.867845691,214713.608278416,148402.787627647,120018.131961265,130781.290637032,294057.878176294,223052.669899555,253337.183897905,253316.075504344,141311.146482401,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",223052.669899555,264284.867845691,223052.669899555
"960","170724_Smp_SPEpH8-spikebefore_3","C10-HSL",9.555,"Bad IRcomparable to blk",149602,-135232,6018,20.0979021,"170724_Smp_SPEpH8-spikebefore_3 C10-HSL","170724","Smp","SPEpH8-spikebefore","3",149602,201518.051553442,151848.908863253,126702.351785427,116513.986974077,112398.337012945,210035.69564782,154969.501750943,184901.298619686,297983.082024485,145063.38890252,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",154969.501750943,201518.051553442,154969.501750943
"961","170724_Smp_SPEpH8-nospike_1","C12-HSL",10.675,"Bad IR",6731,16617,10219,4.523929471,"170724_Smp_SPEpH8-nospike_1 C12-HSL","170724","Smp","SPEpH8-nospike","1",6731,9286.24032742118,11152.3183995442,5870.37008581105,6317.98640955341,7179.80188958553,13886.7547363203,12142.1267332026,15131.7244547413,7110.515176927,6451.01063465897,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",12142.1267332026,9286.24032742118,12142.1267332026
"962","170724_Smp_SPEpH8-nospike_2","C12-HSL",10.705,"Bad IRcomparable to blk",6731,-3124,2031,1.070008899,"170724_Smp_SPEpH8-nospike_2 C12-HSL","170724","Smp","SPEpH8-nospike","2",6731,9902.07962118673,7083.41857349697,5212.97514482846,5253.37073905497,4500.96302162044,7702.5028731618,6079.88472581701,6666.59626312765,18332.1743264516,6586.57065868452,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",6079.88472581701,9902.07962118673,6079.88472581701
"963","170724_Smp_SPEpH8-nospike_3","C12-HSL",10.7,"Bad IRcomparable to blk",6731,1038,2739,5.810770381,"170724_Smp_SPEpH8-nospike_3 C12-HSL","170724","Smp","SPEpH8-nospike","3",6731,9621.83840796496,6428.48485406246,5389.54291488069,5969.34478939531,4963.8164953939,5270.93620907612,5524.2635786511,5836.06944271039,11537.3094563327,7264.27308526173,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",5524.2635786511,9621.83840796496,5524.2635786511
"964","170724_Smp_SPEpH8-spikeafter1_a","C12-HSL",10.73,"Bad IR",32406936,32400205,11936674,4.700922968,"170724_Smp_SPEpH8-spikeafter1_a C12-HSL","170724","Smp","SPEpH8-spikeafter1","a",32406936,31468589.8278347,25496404.4583771,28466289.5240297,32834988.5842395,32522765.0737631,35268468.073288,70251696.2123061,67345616.4604322,78796901.9997971,38352703.0479088,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",70251696.2123061,31468589.8278347,70251696.2123061
"965","170724_Smp_SPEpH8-spikeafter1_b","C12-HSL",10.74,"Bad IR",45245572,45238841,16206279,4.811913102,"170724_Smp_SPEpH8-spikeafter1_b C12-HSL","170724","Smp","SPEpH8-spikeafter1","b",45245572,37654053.3442841,32611753.4639377,43748895.9484331,47704643.2384076,46552788.5054768,45054832.0519905,106734678.619287,90631479.7934609,56811258.408475,56552309.1479271,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",106734678.619287,37654053.3442841,106734678.619287
"966","170724_Smp_SPEpH8-spikeafter1_c","C12-HSL",10.75,"Bad IR",54515072,54508341,18319028,4.93685623,"170724_Smp_SPEpH8-spikeafter1_c C12-HSL","170724","Smp","SPEpH8-spikeafter1","c",54515072,39360536.7187235,36388068.2662425,51627846.5118816,53550263.2682205,59835581.7128017,56037740.1685335,139704557.730493,122167821.175586,48753144.2311805,69750400.862346,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",139704557.730493,39360536.7187235,139704557.730493
"967","170724_Smp_SPEpH8-spikeafter2_a","C12-HSL",10.735,"Bad IR",16084171,16077440,5965709,4.629477635,"170724_Smp_SPEpH8-spikeafter2_a C12-HSL","170724","Smp","SPEpH8-spikeafter2","a",16084171,14192002.2662854,13232773.221922,16442043.1810705,15101564.1895141,13053253.823279,15794322.5211461,15954795.8656365,16006629.1941962,31876932.5184766,26234599.2548706,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",15954795.8656365,14192002.2662854,15954795.8656365
"968","170724_Smp_SPEpH8-spikeafter2_b","C12-HSL",10.74,"Bad IR",21856800,21850069,7924340,4.594017319,"170724_Smp_SPEpH8-spikeafter2_b C12-HSL","170724","Smp","SPEpH8-spikeafter2","b",21856800,16736511.7275446,17381601.0167286,23987159.5423427,22427015.5927505,21684834.6757544,19846002.2794661,21607332.7032496,21733896.4541287,19882159.3153333,42988383.3881528,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",21607332.7032496,16736511.7275446,21607332.7032496
"969","170724_Smp_SPEpH8-spikeafter2_c","C12-HSL",10.75,"Bad IR",27478290,27471559,10938037,4.704316667,"170724_Smp_SPEpH8-spikeafter2_c C12-HSL","170724","Smp","SPEpH8-spikeafter2","c",27478290,17868658.2439994,19301121.2280511,29929767.0795359,30096562.2506847,26707786.7544163,24221756.6393511,27318632.7893246,26818323.2764064,18030158.3732455,49839039.3688603,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",27318632.7893246,17868658.2439994,27318632.7893246
"970","170724_Smp_SPEpH8-spikeafter3_a","C12-HSL",10.74,"Bad IR",5378136,5371405,2093227,4.693852152,"170724_Smp_SPEpH8-spikeafter3_a C12-HSL","170724","Smp","SPEpH8-spikeafter3","a",5378136,5701975.54031172,4763302.38379944,5005500.05134032,5088658.75174573,4499606.55676113,5288787.11149832,4840600.4667484,5513634.79970023,16166293.7280225,7151275.68805514,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",4840600.4667484,5701975.54031172,4840600.4667484
"971","170724_Smp_SPEpH8-spikeafter3_b","C12-HSL",10.75,"Bad IR",7826456,7819725,3051026,4.750363115,"170724_Smp_SPEpH8-spikeafter3_b C12-HSL","170724","Smp","SPEpH8-spikeafter3","b",7826456,6814625.18002543,6410790.86592723,7475859.47921797,7760160.47033336,6968596.70206012,7152205.00701768,7029050.69192114,7925279.68530697,11590078.2905035,11602864.1288892,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",7029050.69192114,6814625.18002543,7029050.69192114
"972","170724_Smp_SPEpH8-spikeafter3_c","C12-HSL",10.76,"Bad IR",9875267,9868536,3497080,4.552971177,"170724_Smp_SPEpH8-spikeafter3_c C12-HSL","170724","Smp","SPEpH8-spikeafter3","c",9875267,7433361.74178562,7506191.80070503,9457387.47155197,10134838.8340156,9647776.15056471,8874855.0159073,8815944.26995547,10437311.4115431,9367012.45516738,15909544.2529129,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",8815944.26995547,7433361.74178562,8815944.26995547
"973","170724_Smp_SPEpH8-spikebefore_1","C12-HSL",10.675,"Bad IR",6731,1703570,653596,4.869960762,"170724_Smp_SPEpH8-spikebefore_1 C12-HSL","170724","Smp","SPEpH8-spikebefore","1",6731,9161.82844771476,11533.7123997909,7081.20795187699,5889.16711581428,7319.26249179008,13050.4034071157,11754.3786777427,12670.1374075372,7841.04314908275,7453.94030427835,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",11754.3786777427,9161.82844771476,11754.3786777427
"974","170724_Smp_SPEpH8-spikebefore_2","C12-HSL",10.765,"Bad IRcomparable to blk",6731,-6564,166,0.791469194,"170724_Smp_SPEpH8-spikebefore_2 C12-HSL","170724","Smp","SPEpH8-spikebefore","2",6731,11890.8934738128,9660.54796942567,6677.04418070407,5399.94148628546,5884.20520633324,13230.4620125709,10035.7449839836,11398.3274609751,11397.3777370606,6357.97199885725,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",10035.7449839836,11890.8934738128,10035.7449839836
